Category Path,Count
Art -> Countries -> History -> < -> Everyday life -> Science -> < -> Science,1
Art -> Language and literature -> Geography -> Countries -> People,1
Art -> Religion -> Language and literature -> < -> Geography -> People,1
Art -> Language and literature -> Countries,1
Art -> Religion -> Language and literature -> Geography -> Citizenship -> Everyday life -> Science -> Everyday life,1
Art -> Countries -> History -> Geography -> Everyday life -> Science -> Everyday life,1
Art -> < -> Art -> Religion -> < -> Art -> Citizenship -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Language and literature -> < -> Countries -> Science -> Religion -> People -> < -> Everyday life -> < -> Science -> < -> Everyday life -> < -> Science -> < -> Everyday life -> < -> Citizenship -> < -> Citizenship -> < -> Art -> < -> Science -> Everyday life -> Geography -> Everyday life,1
Art -> Language and literature -> Everyday life -> Language and literature -> Design and Technology -> Science -> Design and Technology -> Everyday life -> Science -> Geography -> Everyday life -> Geography -> Everyday life,1
Art -> Religion -> < -> Language and literature -> < -> Art -> Science -> Geography -> Everyday life -> Geography -> Everyday life,1
Art -> Language and literature -> IT,1
Art -> Design and Technology -> History -> Countries -> People,1
Everyday life -> People -> Geography -> Everyday life,1
Everyday life -> People -> < -> Religion -> < -> People -> Geography -> People -> History -> < -> History,1
Everyday life -> People -> History -> < -> Geography -> Countries -> Geography -> History,1
Everyday life -> Science -> Geography -> Countries -> History -> Science,1
Everyday life -> Citizenship -> History -> Countries -> Business Studies,1
Everyday life -> Citizenship -> Everyday life -> IT -> Business Studies -> Science -> IT -> Mathematics,1
Everyday life -> Art -> Design and Technology -> Mathematics,1
Everyday life -> Citizenship -> Science -> Citizenship -> Mathematics,1
Everyday life -> Citizenship -> Language and literature -> Religion -> Mathematics -> People -> History,1
Everyday life -> Science -> Countries -> < -> Science,1
Science -> Citizenship -> Science -> Countries -> Geography,1
Science -> Geography -> Countries -> History -> Citizenship -> Geography -> Religion -> Countries -> Geography -> Religion -> Language and literature -> Geography -> Language and literature -> Countries -> < -> Geography,1
Science -> Geography -> Countries -> Geography -> < -> Religion -> < -> Geography -> < -> Geography -> < -> Countries -> < -> Geography -> Design and Technology -> < -> Geography -> < -> Countries -> Geography -> Design and Technology -> Business Studies -> < -> Citizenship -> < -> Geography -> Religion -> People -> Language and literature -> Geography,1
Geography -> Science -> Geography -> < -> Geography -> Science -> Geography -> Countries,1
Geography -> Citizenship -> People -> Music -> History -> Language and literature -> Everyday life -> Science,1
Geography -> Everyday life -> History -> Citizenship -> Science,1
Geography -> History -> Countries -> Geography -> Citizenship -> Geography -> Science,1
Geography -> < -> Geography -> Citizenship -> Countries,1
Geography -> History -> Language and literature -> Science -> < -> Science,1
Countries -> Everyday life -> Citizenship,1
Citizenship -> History -> < -> Religion -> Science -> Everyday life,1
Citizenship -> Countries -> Business Studies -> Design and Technology -> Science,1
Citizenship -> History -> Countries -> History -> Citizenship -> History,1
Language and literature -> Business Studies -> Countries,1
Language and literature -> < -> Language and literature -> Geography -> People -> Science,1
Language and literature -> Citizenship -> Language and literature -> Countries -> Geography -> Everyday life,1
Language and literature -> Countries -> History -> Religion -> History,1
Language and literature -> Design and Technology -> Geography -> Countries -> History -> People -> < -> People -> History -> People -> History,1
Language and literature -> Countries -> Music -> Countries -> Music -> People,1
Language and literature -> Countries -> Music -> People -> < -> Music -> Countries -> < -> Music -> People,1
Language and literature -> < -> Citizenship -> Business Studies -> Citizenship -> Religion -> Science -> Citizenship,1
Language and literature -> Science -> Citizenship,1
Language and literature -> Citizenship -> < -> Geography -> Countries -> Music,1
Citizenship -> Language and literature -> Geography -> Art -> People,1
Citizenship -> Language and literature -> Citizenship -> Geography -> Science,1
Citizenship -> Language and literature -> Citizenship -> Countries -> Science,1
Citizenship -> History -> People -> Music,1
Design and Technology -> Geography -> Countries -> Language and literature -> < -> Language and literature -> < -> History -> < -> History -> < -> History -> Citizenship -> History -> < -> Countries -> People -> < -> Geography -> Countries -> Geography -> < -> History -> People,1
Citizenship -> People -> Citizenship -> Science -> Citizenship,1
Citizenship -> Science -> Citizenship -> Science -> Everyday life -> Geography,1
Citizenship -> Language and literature -> Geography -> Countries -> History -> < -> Geography -> People,1
Citizenship -> Language and literature -> < -> Geography -> < -> Countries -> Geography,1
Citizenship -> Countries -> People -> Science -> Everyday life -> Science,1
Citizenship -> Language and literature -> History -> People -> < -> History -> People -> History -> < -> Science -> People -> < -> Science -> Everyday life -> Science -> < -> Science -> < -> Science -> < -> Everyday life -> Science -> < -> Science -> < -> Science,1
Citizenship -> Countries -> People -> History -> Geography -> Science,1
Everyday life -> Language and literature -> Countries -> Citizenship -> < -> People -> History,1
Everyday life -> Geography -> History -> < -> People -> < -> Geography -> Countries -> < -> Countries -> < -> History -> < -> History -> Citizenship -> History,1
Everyday life -> Countries -> Everyday life -> < -> Everyday life -> Art -> Countries -> Geography -> Science -> < -> Geography -> Science -> Geography -> Science -> < -> Science,1
Everyday life -> Geography -> < -> Language and literature -> Countries -> Geography -> Language and literature,1
Everyday life -> Language and literature -> Geography -> Countries -> Geography -> Language and literature,1
Everyday life -> History -> Countries -> Geography -> Science,1
Everyday life -> Countries -> Geography -> < -> Geography -> Science -> Geography,1
People -> Art -> History -> Science -> History -> People -> Science,1
People -> Art -> Countries -> People -> Science,1
People -> History -> < -> People -> History -> < -> History -> Business Studies -> < -> Business Studies -> Countries -> Everyday life,1
People -> Art -> Citizenship -> IT,1
People -> Art -> History -> People -> Citizenship,1
People -> History -> Countries -> Citizenship -> Countries,1
People -> Art -> Citizenship -> IT -> Business Studies -> Music,1
Geography -> Countries -> Citizenship -> Religion -> < -> Religion -> People -> < -> Countries -> < -> Countries -> < -> People -> Art,1
Geography -> Countries -> Everyday life -> Citizenship -> IT -> Everyday life -> Design and Technology -> Everyday life -> Countries -> < -> Business Studies -> Everyday life,1
Geography -> History -> Citizenship -> < -> Countries,1
Science -> Countries -> Citizenship -> IT,1
Science -> Countries -> Geography -> History -> Language and literature -> Everyday life -> History -> Language and literature,1
Design and Technology -> Religion -> Geography -> Countries -> Geography,1
Design and Technology -> Religion -> Geography,1
Design and Technology -> Religion -> Science -> People,1
Design and Technology -> Religion -> Design and Technology -> Geography,1
Design and Technology -> Religion -> Everyday life -> Citizenship,1
Design and Technology -> Religion -> Design and Technology -> History -> People,1
Design and Technology -> Geography -> < -> Geography -> History -> < -> Countries -> History -> People,1
History -> Religion -> < -> Geography -> History -> Countries -> Geography,1
Science -> People -> Geography -> Citizenship -> Countries,1
Science -> People -> Geography -> Citizenship -> Business Studies -> Citizenship -> Everyday life -> Citizenship,1
Science -> People -> History -> Science,1
Science -> Everyday life -> < -> Countries -> Citizenship -> Language and literature -> Everyday life -> Science,1
Science -> Countries -> History -> People -> History -> People -> History,1
Science -> Countries -> Religion -> < -> Countries -> Citizenship -> History,1
Geography -> Citizenship -> Design and Technology -> Science,1
Science -> Countries -> History -> Countries -> Everyday life -> People,1
Countries -> Geography -> Countries -> Geography -> Countries -> Music,1
Countries -> Geography -> Science -> < -> Science -> < -> Science,1
Geography -> History -> Citizenship -> Geography -> History,1
History -> Geography -> Language and literature -> Religion -> Countries -> Geography,1
People -> Geography -> Business Studies -> Everyday life -> Science,1
People -> Geography -> Citizenship -> Geography -> Countries,1
People -> Geography -> Citizenship -> Geography -> Countries -> < -> Countries -> Geography,1
