Category Path,Count
History -> Citizenship -> Design and Technology,1
Science -> Countries -> Music -> History -> People,1
Music -> Geography -> Citizenship -> Everyday life -> History -> < -> IT -> Business Studies -> Citizenship -> Everyday life,1
Science -> Religion -> Countries -> Religion -> People,1
People -> Everyday life -> Countries -> History,1
Everyday life -> Countries -> Geography -> Citizenship -> Countries,1
Countries -> People -> History,1
Science -> Language and literature -> History -> Geography -> History -> Geography -> < -> History -> Countries -> < -> History,1
Design and Technology -> Countries -> Geography -> History -> Geography,1
Everyday life -> Science -> History -> Geography -> History,1
People -> Countries -> History -> People,1
Geography -> Business Studies -> History,1
Religion -> People -> Religion -> IT,1
Business Studies -> Countries -> Geography -> < -> Geography,1
Science -> Geography -> Countries -> History -> Countries -> Religion -> Science,1
People -> Citizenship -> Geography -> < -> Countries -> IT -> Citizenship,1
Science -> Countries -> History -> Countries -> Science,1
Music -> Everyday life -> Music -> Geography,1
People -> Citizenship -> History -> Citizenship -> People -> < -> Design and Technology -> < -> Business Studies -> < -> Citizenship -> < -> Citizenship -> < -> People,1
History -> People -> Language and literature -> Countries,1
Everyday life -> Geography -> Science -> Countries,1
IT -> People -> Countries -> Geography -> < -> Religion -> <,1
Language and literature -> History -> Citizenship,1
Science -> Design and Technology -> History -> Design and Technology -> Countries -> History -> Geography -> Countries -> History -> < -> Citizenship -> < -> History -> People,1
Science -> Art -> Citizenship,1
Design and Technology -> History -> IT,1
Geography -> Countries -> Language and literature -> Religion,1
Everyday life -> Science -> Design and Technology,1
Everyday life -> Countries -> < -> Geography -> Countries,1
Science -> Citizenship -> History -> Religion -> <,1
Geography -> Countries -> Geography -> Everyday life -> People -> Religion,1
People -> Religion -> People -> Religion -> History -> Design and Technology -> Geography,1
Geography -> Countries -> Language and literature -> Countries -> History -> < -> History,1
History -> Science -> Geography -> Science -> Countries -> Everyday life,1
Religion -> Citizenship -> History -> People,1
Design and Technology -> Countries -> History -> Countries -> Everyday life -> Countries -> Science,1
Design and Technology -> Citizenship -> Science -> Everyday life,1
Citizenship -> Countries -> Geography -> Citizenship -> Science -> <,1
Language and literature -> Everyday life -> Citizenship -> Everyday life -> People -> Language and literature -> Everyday life -> < -> Everyday life -> Design and Technology -> Everyday life -> < -> IT -> Business Studies -> Geography -> People -> Citizenship,1
Everyday life -> Science -> Geography -> Science -> Countries -> Geography,1
Countries -> Citizenship -> Countries -> Geography -> < -> Geography -> < -> Geography -> <,1
Geography -> Business Studies -> Countries -> Geography -> < -> Geography,1
Everyday life -> Religion -> < -> Religion -> History,1
Design and Technology -> History -> Everyday life -> Language and literature -> < -> Countries,1
Everyday life -> Countries -> Business Studies -> Design and Technology -> IT -> < -> IT -> Design and Technology -> Language and literature,1
People -> Citizenship -> People -> < -> People -> < -> People -> < -> People -> < -> Citizenship -> < -> Citizenship -> < -> Citizenship -> < -> Citizenship,1
Science -> Geography -> Countries -> People -> Geography -> Countries -> Business Studies,1
Science -> IT -> People -> History,1
People -> Geography -> Religion -> Everyday life,1
Everyday life -> Design and Technology -> Citizenship -> Countries -> Citizenship -> Countries -> Geography,1
Everyday life -> Geography -> History -> Geography -> People,1
Countries -> Citizenship -> Language and literature,1
History -> Geography -> < -> Geography -> Science -> < -> Science -> Everyday life -> < -> Science -> < -> Science,1
Business Studies -> Language and literature -> Countries -> Geography -> <,1
Science -> Everyday life -> < -> Science -> < -> Science -> Language and literature -> < -> Language and literature -> < -> Science -> < -> Science -> Everyday life -> < -> Science,1
Science -> Geography -> Science -> Design and Technology -> Science -> Business Studies -> Design and Technology -> Science,1
Science -> IT -> People -> Geography,1
Countries -> Citizenship -> Geography -> Countries -> <,1
IT -> Geography -> Countries -> Geography -> <,1
People -> Geography -> Countries -> Science,1
Language and literature -> History -> Everyday life -> Science -> < -> Science -> < -> Science -> <,1
Art -> Music -> Countries -> People -> Geography -> Countries -> Design and Technology -> Citizenship,1
Geography -> Science -> Geography -> Countries -> People,1
Mathematics -> Design and Technology -> Everyday life -> Design and Technology,1
Language and literature -> History -> Religion -> History -> Citizenship,1
Geography -> Countries -> Everyday life -> Music -> Countries,1
History -> Geography -> Business Studies,1
Design and Technology -> History -> Geography -> Everyday life -> Science -> Everyday life -> Countries -> Everyday life -> Countries -> Religion,1
Science -> Design and Technology -> People -> Countries -> Geography -> Language and literature -> Countries -> Citizenship -> Geography,1
Science -> Countries -> Language and literature -> Countries -> Geography -> Countries -> < -> Countries,1
Citizenship -> Religion -> People -> <,1
History -> Countries -> Language and literature -> People -> < -> People -> < -> People,1
People -> History -> People -> Science -> Everyday life -> < -> Geography,1
History -> Countries -> Citizenship -> People -> < -> People -> Everyday life,1
Science -> Countries -> People -> Citizenship -> History -> People -> Countries,1
Science -> Music -> Science -> People -> Science -> Design and Technology -> Science -> Design and Technology -> IT -> Science,1
Countries -> Citizenship -> Language and literature -> Countries -> Citizenship,1
History -> Geography -> Everyday life -> History,1
Business Studies -> Design and Technology -> Science -> Geography,1
Geography -> Countries -> People -> <,1
Science -> < -> Science -> Citizenship -> Science -> < -> Science,1
Science -> Design and Technology -> Countries -> Geography -> Design and Technology -> Countries -> Geography -> Design and Technology -> Geography -> Business Studies -> Design and Technology -> People -> Design and Technology -> Countries -> Geography,1
Everyday life -> People -> Design and Technology -> Geography -> Language and literature,1
Science -> Mathematics -> Design and Technology -> Citizenship -> < -> Design and Technology -> Everyday life -> People -> Language and literature -> Art -> Design and Technology,1
Science -> Countries -> Geography -> Design and Technology -> Geography,1
Design and Technology -> Science -> < -> Mathematics -> IT -> <,1
Language and literature -> Everyday life -> Science -> < -> Science -> < -> Science -> < -> Religion -> People -> Countries -> Geography,1
Science -> Geography -> Science -> Mathematics -> People -> Science,1
Geography -> < -> Countries -> History -> Countries -> Geography -> <,1
Science -> Language and literature -> Science -> < -> Science -> < -> Science -> <,1
History -> Countries -> History -> Countries,1
Music -> Countries -> Business Studies -> Science -> Everyday life -> Science -> Everyday life -> Science -> Everyday life -> Science -> Everyday life -> Countries -> Geography -> Business Studies -> Everyday life -> < -> Everyday life,1
Geography -> Everyday life -> Science -> Everyday life -> Countries -> Everyday life,1
History -> Religion -> History -> Religion,1
Religion -> Geography -> Science -> Everyday life -> Science,1
History -> Countries -> Geography -> Science -> Countries -> Geography -> Citizenship -> Countries -> Language and literature -> Geography -> Language and literature -> < -> Geography,1
Geography -> Countries -> < -> History -> < -> History -> < -> History -> Science -> People,1
History -> People -> Countries -> Geography -> Countries -> Geography -> Everyday life,1
Language and literature -> Geography -> Citizenship -> Science -> Geography -> Countries -> Citizenship -> Science -> Geography -> Countries -> Citizenship -> Science -> < -> Science,1
Business Studies -> History -> Science -> < -> Science -> Geography -> Science -> Design and Technology,1
Geography -> People -> Geography -> Science -> Everyday life -> Science,1
History -> Science -> Language and literature -> People -> Religion -> Language and literature -> Art -> People -> Everyday life,1
People -> Science -> Countries -> Geography -> Countries,1
Business Studies -> Countries -> Geography -> Design and Technology -> Geography -> Citizenship -> Design and Technology -> Countries,1
People -> History -> Science -> People,1
Mathematics -> People -> History -> Everyday life -> History -> Language and literature,1
Geography -> Countries -> Science -> Everyday life -> Science,1
Science -> Countries -> Citizenship -> Geography -> Language and literature -> Countries -> Citizenship -> < -> Geography -> < -> Geography -> < -> Language and literature -> Geography -> History,1
