Category Path,Count
Countries -> Geography -> People -> History -> People -> People -> Everyday life -> Citizenship -> Design and Technology -> Everyday life -> Art -> Language and literature -> Everyday life -> Language and literature -> Language and literature,1
Geography -> Countries -> History -> < -> <,1
Art -> Religion -> < -> People -> Art -> < -> < -> People -> Language and literature -> Language and literature -> Citizenship,1
People -> Citizenship -> Science -> Geography -> < -> Science -> Geography,1
Science -> Science -> Language and literature -> < -> Religion -> Religion -> < -> Countries -> <,1
Religion -> Countries -> Geography -> Geography -> Countries -> Geography -> Geography -> Geography -> Geography -> Geography,1
Art -> Countries -> Geography -> Science,1
Geography -> Everyday life -> Countries -> Geography -> < -> <,1
Countries -> Geography -> Geography -> Countries -> People,1
People -> Geography -> Countries -> < -> < -> Countries -> Geography -> Countries -> < -> Countries -> < -> < -> Geography -> Countries -> < -> < -> Citizenship -> < -> Countries -> < -> Countries -> < -> Geography -> Geography -> <,1
Science -> Geography -> People -> Countries -> Countries -> Geography -> Religion -> People -> History,1
Everyday life -> Language and literature -> Countries -> Everyday life -> Everyday life,1
Countries -> Geography -> History -> History -> Countries,1
People -> History -> Citizenship -> Geography,1
IT -> IT -> IT -> IT -> IT -> Science -> Science -> < -> Science -> Science -> Science -> Science,1
Citizenship -> IT -> Mathematics -> Science -> Geography -> Geography -> Geography -> Geography -> < -> < -> < -> < -> < -> < -> < -> Language and literature -> Citizenship,1
Science -> Religion -> Science -> Language and literature,1
Science -> Everyday life -> Geography -> Geography -> Language and literature,1
Science -> Science -> < -> Science -> Science -> Science -> Religion -> Religion -> History -> < -> < -> Religion -> < -> < -> < -> < -> < -> History,1
Science -> Geography -> < -> Geography -> Geography,1
Geography -> Geography -> Geography -> Art -> < -> Everyday life -> Music -> Science -> < -> < -> < -> <,1
Countries -> Geography -> History -> Countries -> Geography -> Design and Technology -> < -> Everyday life,1
Science -> People -> History -> Geography -> Science -> Science,1
IT -> Language and literature -> Design and Technology -> Geography -> Geography -> Citizenship -> Countries -> Citizenship,1
Countries -> History -> Geography -> History,1
Geography -> Geography -> Geography -> Geography -> Science -> Science -> Science -> Science -> Science -> < -> Science,1
Geography -> Geography -> Geography -> Science -> Everyday life -> < -> Science,1
History -> Language and literature -> Countries -> Citizenship -> < -> Geography -> Geography -> People -> IT,1
Language and literature -> Language and literature -> Art -> Everyday life -> Everyday life -> Countries -> Geography -> Geography -> Countries -> Science -> Science -> Science -> Science -> People,1
Science -> Science -> Science -> Science -> People -> History -> Science -> Religion -> Religion -> People -> People -> History -> Religion -> History -> History -> Language and literature -> History -> History -> Countries -> Countries,1
Geography -> Countries -> Countries -> Geography -> Countries -> History -> People -> Geography -> History -> Art,1
Geography -> Language and literature -> History -> Design and Technology -> People,1
Science -> Science -> Geography -> Science -> Science -> Science -> Science -> People -> Citizenship -> Countries -> History -> Countries -> Geography -> Everyday life -> Geography -> Geography,1
Language and literature -> Music -> Science -> Science -> Science -> Science -> Geography -> Science -> Science -> Science -> Science -> Science -> Science -> Science,1
Science -> Everyday life -> Countries -> Geography -> Citizenship -> Citizenship -> People,1
People -> Citizenship -> People -> Geography -> Countries,1
Geography -> Everyday life -> Countries -> Geography -> < -> People -> < -> Citizenship -> People,1
History -> History -> Countries -> < -> <,1
History -> Countries -> Geography -> < -> Citizenship -> Geography -> < -> < -> < -> Countries,1
Geography -> People -> < -> People -> History -> Countries -> < -> < -> < -> Countries -> < -> People -> < -> Countries -> Geography -> < -> History -> < -> People -> History,1
Science -> Citizenship -> Citizenship -> Countries,1
People -> Science -> Science -> Science -> < -> < -> Science -> Science -> Science -> Science,1
Design and Technology -> Language and literature -> < -> Countries -> < -> Countries -> Citizenship -> Countries,1
History -> Geography -> History -> <,1
Design and Technology -> Language and literature -> Language and literature -> History,1
People -> Mathematics -> Language and literature -> Countries -> Geography -> Countries -> Geography,1
Geography -> Countries -> Geography -> Countries -> People -> Citizenship -> History -> Citizenship -> Citizenship -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> < -> Science -> < -> < -> Science -> Science -> Science -> Science -> < -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Everyday life -> Science -> Science -> Science -> < -> Science -> Science -> < -> < -> Science -> Science -> Science -> Science -> Science,1
Everyday life -> Everyday life -> Everyday life -> Art,1
Everyday life -> Countries -> Business Studies -> People -> History -> Geography -> Countries -> IT,1
Countries -> Countries -> Geography -> Religion -> Religion,1
Geography -> Geography -> Countries -> Citizenship -> Citizenship -> Countries -> History,1
Design and Technology -> Design and Technology -> Countries -> Geography -> Geography,1
Design and Technology -> Geography -> Countries -> Music -> Language and literature,1
Countries -> Everyday life -> Science -> Science,1
Language and literature -> Countries -> History -> Geography,1
Language and literature -> Language and literature -> Language and literature -> Science -> Science -> Everyday life,1
Geography -> Science -> Science -> Everyday life -> Everyday life,1
Geography -> Business Studies -> Business Studies -> Language and literature -> IT -> IT -> IT,1
IT -> Science -> Science,1
Countries -> Geography -> Countries -> Everyday life,1
Science -> Science -> Science -> Science -> Science -> Science -> Everyday life -> Religion,1
Science -> Science -> Science -> Religion -> Religion,1
Everyday life -> Everyday life -> Everyday life -> Everyday life -> Everyday life -> Geography -> Countries -> People -> Geography -> Geography -> Countries -> Geography -> Geography,1
Everyday life -> Science -> Geography -> < -> Science,1
People -> Geography -> Geography -> Countries -> Religion -> Countries -> Geography -> Business Studies -> Countries,1
Art -> History -> Science,1
People -> Religion -> People -> Everyday life -> Science -> < -> Science -> Language and literature -> Language and literature -> Geography -> < -> < -> Art -> History -> History -> < -> People -> History -> < -> < -> Language and literature -> Language and literature -> < -> < -> < -> < -> Language and literature -> < -> Science -> < -> History -> < -> < -> < -> < -> < -> < -> Citizenship -> People -> People -> < -> Geography -> History -> < -> Language and literature -> Countries,1
Science -> Science -> Science -> Science -> Science -> Science -> < -> Geography -> < -> Science -> Geography -> Geography -> < -> < -> < -> < -> Science -> Science -> < -> < -> Science -> Science -> Science -> < -> < -> < -> <,1
Design and Technology -> Citizenship -> Countries -> < -> Geography -> < -> < -> Geography -> Geography -> < -> Citizenship -> Countries -> History -> History -> History -> Language and literature -> Language and literature -> < -> History,1
Science -> Citizenship -> Citizenship -> Countries -> < -> Countries -> Geography -> < -> Countries -> People -> < -> History -> Science -> < -> < -> History -> < -> History -> History,1
People -> Countries -> Everyday life -> Language and literature -> <,1
Geography -> Geography -> Geography -> Countries -> Geography -> < -> Geography,1
Geography -> People -> Science -> < -> <,1
People -> Countries -> Geography -> Science -> Science -> Science -> Science,1
Science -> Science -> Everyday life -> Language and literature -> Language and literature -> Language and literature -> History -> < -> < -> < -> <,1
Science -> Science -> History -> History -> < -> People,1
Everyday life -> Geography -> Geography -> < -> Geography -> Geography,1
Everyday life -> Business Studies -> Design and Technology -> < -> Business Studies -> < -> Design and Technology -> < -> < -> Geography,1
Science -> Science -> < -> Science -> < -> Geography,1
Everyday life -> Countries -> Countries -> < -> <,1
People -> Geography -> Geography -> Science -> < -> Everyday life -> Science -> Everyday life -> Religion -> People -> Citizenship -> <,1
Design and Technology -> Countries -> Geography -> Geography -> Countries -> History -> < -> Language and literature -> Countries -> Countries -> Citizenship,1
History -> Science -> Geography -> Geography,1
History -> Citizenship -> History -> Countries -> Science -> Design and Technology -> Science,1
Everyday life -> Science -> Language and literature -> Everyday life -> Citizenship -> Everyday life,1
